"club_id","season","Y_margin_sum","n_sales_Y","spend_sum","n_buys","n_sales_tot","n_costzero","costzero_share","betweenness","out_degree","in_degree"
180,2018,4600000,2,62250000,4,2,0,0,132.325123895712,2,2
180,2019,4300000,3,57500000,3,3,0,0,38.3385031635032,1,1
180,2020,-26900000,2,37300000,3,2,0,0,128.705804283436,2,3
180,2021,4370000,5,43100000,4,5,0,0,432.747763347763,4,2
192,2009,0,0,0,0,2,2,1,106,2,0
192,2010,0,0,1e+05,1,0,0,0,0,0,0
192,2011,0,0,350000,1,0,0,0,0,0,1
192,2012,2200000,1,10000,1,1,1,1,0,1,0
192,2013,0,0,250000,1,1,0,0,0,0,0
192,2015,-8e+05,1,0,0,2,0,0,0,1,0
192,2016,0,0,995000,5,0,0,0,0,0,0
192,2017,150000,2,0,0,2,1,0.5,0,1,0
200,2009,0,0,5800000,4,0,0,0,88.139898989899,0,2
200,2010,0,0,1250000,2,0,0,0,0,0,1
200,2011,5580000,3,8e+06,4,4,1,0.25,146.944578134284,3,0
200,2012,0,0,1550000,3,0,0,0,0,0,1
200,2013,2950000,2,0,0,2,0,0,0,1,0
200,2014,3075000,4,0,0,4,0,0,0,1,0
200,2015,0,0,950000,2,0,0,0,0,0,1
200,2016,3750000,2,5e+05,2,3,0,0,121.863636363636,2,1
200,2017,-2.3e+07,2,1100000,3,2,0,0,148.471353646354,2,2
200,2018,1900000,2,2550000,4,2,0,0,93.9104043015808,1,3
200,2019,-950000,3,1600000,2,3,0,0,11.302380952381,0,2
200,2020,-450000,2,0,0,2,0,0,43.7268253968254,2,0
200,2021,0,1,1200000,1,1,0,0,0,0,0
202,2009,8800000,1,1460000,2,1,1,1,0,1,0
202,2010,0,0,2650000,4,1,1,1,0,0,0
202,2011,5590000,2,1960000,3,3,3,1,149.798674772939,2,1
202,2012,-10357000,3,2830000,6,4,2,0.5,258.560373250984,2,1
202,2013,-53710000,3,650000,1,3,0,0,21.1595238095238,1,1
202,2014,-16130000,4,4345000,7,4,0,0,438.984340659341,2,5
202,2015,3140000,4,3700000,5,4,0,0,117.34177976736,1,3
202,2016,-17025000,2,0,0,2,0,0,0,1,0
202,2017,-23050000,5,375000,1,5,0,0,4.94358974358974,2,0
202,2018,-2500000,1,3200000,3,1,0,0,7.48010878010878,1,1
202,2019,2950000,4,850000,2,4,0,0,11.5255952380952,2,0
202,2020,-2550000,3,2075000,3,3,0,0,192.983333333333,2,2
202,2021,250000,4,4075000,6,4,0,0,228.585714285714,2,2
234,2009,0,0,5100000,3,1,1,1,0,0,1
234,2011,-20800000,4,0,0,4,3,0.75,63.9476484300014,3,0
234,2012,1600000,2,1400000,2,3,2,0.666666666666667,64.5631578947368,2,1
234,2013,0,0,3e+06,1,0,0,0,0,0,1
234,2014,-21650000,4,8700000,4,4,0,0,346.797837929185,4,4
234,2015,8675000,5,10500000,5,5,0,0,355.185223844783,3,4
234,2016,0,1,3500000,1,2,0,0,0,1,0
234,2017,12900000,5,26800000,6,5,0,0,376.159524446364,3,4
234,2018,-13200000,6,2e+06,1,6,0,0,99.2792937454702,4,0
234,2019,-5950000,4,11300000,3,4,0,0,0,1,0
234,2020,0,0,5440000,5,0,0,0,222,0,2
234,2021,-1.1e+07,3,3450000,4,3,0,0,105,2,1
235,2011,0,0,0,0,1,0,0,0,1,0
235,2012,0,0,150000,2,0,0,0,0,0,1
235,2013,-475000,2,0,0,2,0,0,13.8254329004329,2,0
235,2019,-7e+05,1,1e+05,1,1,1,1,0,0,0
235,2021,-6e+05,1,0,0,1,0,0,0,1,0
237,2009,550000,2,4e+05,1,4,4,1,151.829336014862,3,1
237,2010,1500000,1,0,0,3,3,1,9.17424242424242,2,0
237,2011,7800000,2,3400000,3,3,2,0.666666666666667,26.4726551226551,2,1
237,2012,0,0,2200000,2,1,1,1,57.1270202020202,1,2
237,2019,0,0,7e+06,4,0,0,0,0,0,0
237,2021,-2500000,2,9e+06,3,2,1,0.5,105,1,1
244,2009,0,0,42300000,8,5,5,1,982.317744917048,4,6
244,2010,4700000,2,41500000,4,5,5,1,233.544807969808,3,4
244,2011,0,0,1.1e+07,3,0,0,0,3.29166666666667,0,2
244,2012,12750000,4,8700000,6,5,1,0.2,382.7930644616,3,2
244,2013,0,2,39400000,7,2,0,0,144.109126984127,2,4
244,2014,6300000,4,20500000,4,5,1,0.2,176.456307435255,3,1
244,2015,33550000,3,17500000,5,4,0,0,179.023787813494,4,4
244,2016,43790000,8,5.3e+07,6,8,0,0,330.009927092246,5,3
244,2017,-5e+05,1,6e+07,7,1,0,0,279.893465290305,1,7
244,2018,-8150000,3,6.6e+07,4,3,0,0,47.8208694083694,2,1
244,2019,-9950000,4,2.7e+07,2,4,0,0,0,1,1
244,2020,10300000,3,1.2e+07,2,3,0,0,32.4981240981241,2,1
244,2021,-10500000,2,59400000,7,2,0,0,53.1909090909091,1,3
252,2009,8750000,6,78990000,20,11,8,0.727272727272727,454.571227052961,6,9
252,2010,22300000,5,73650000,17,10,6,0.6,646.544415233889,6,10
252,2011,43850000,13,52730000,14,17,4,0.235294117647059,388.984808479274,7,6
252,2012,33625000,12,25800000,11,17,1,0.0588235294117647,472.112360135602,14,5
252,2013,-34444000,9,22680000,8,13,1,0.0769230769230769,250.192421572946,6,5
252,2014,6300000,3,5750000,5,7,1,0.142857142857143,194.485918179401,4,4
252,2015,15200000,8,15150000,8,10,0,0,172.667397826918,5,5
252,2016,39300000,6,26900000,12,7,0,0,147.058314493832,5,5
252,2017,26400000,5,12350000,7,6,0,0,129.815934640073,3,1
252,2018,45751000,12,50725000,13,12,1,0.0833333333333333,193.792648201472,5,4
252,2019,8525000,6,149050000,11,8,1,0.125,456.193124655402,5,5
252,2020,23950000,7,62200000,9,7,0,0,365.058962645542,6,5
252,2021,4e+06,2,20300000,7,2,0,0,81.4778221778222,1,3
273,2009,11927000,2,14600000,3,4,3,0.75,0,1,0
273,2010,20800000,2,22200000,8,5,4,0.8,489.691916416916,4,5
273,2011,2625000,3,16800000,5,4,2,0.5,197.930412101658,4,3
273,2012,14150000,4,8700000,3,7,3,0.428571428571429,22.1690476190476,1,1
273,2013,2e+06,6,13300000,5,7,1,0.142857142857143,399.356387134126,4,3
273,2014,-7750000,3,15140000,10,4,0,0,368.257323232323,3,3
273,2015,-14400000,1,5140000,4,1,0,0,21.3311807473572,1,2
273,2016,50000,8,2270000,2,8,0,0,249.27593971474,6,1
273,2017,5400000,5,53900000,8,6,0,0,158.61779499161,4,2
273,2018,16800000,2,1.8e+07,4,2,0,0,223.554410295587,2,3
273,2019,-11600000,5,58100000,6,5,0,0,391.982892030383,5,5
273,2020,-29080000,8,6.7e+07,5,8,0,0,719.884909622541,7,2
273,2021,-44550000,8,79500000,7,8,0,0,371.541125541126,4,3
276,2013,-35500000,1,6800000,8,1,1,1,380.936523297824,1,7
276,2014,24300000,4,21360000,6,7,1,0.142857142857143,130.271697722356,4,4
276,2015,850000,2,6300000,4,2,1,0.5,8.33659122553859,1,3
276,2017,-4750000,4,3050000,3,4,0,0,50.2159436294027,2,2
276,2019,5470000,7,22193000,12,7,1,0.142857142857143,135.364878340614,3,5
276,2020,-9e+05,3,14200000,8,3,2,0.666666666666667,190.995298853194,1,4
276,2021,2250000,4,3.1e+07,6,4,1,0.25,122.111183261183,3,4
281,2009,4100000,3,147300000,7,6,6,1,514.180697080697,3,5
281,2010,22550000,2,183610000,7,4,4,1,461.737395134106,4,7
281,2011,2e+06,2,90550000,5,5,4,0.8,245.597695072386,4,2
281,2012,22100000,3,61950000,5,5,2,0.4,480.758068958942,4,5
281,2013,8400000,1,115500000,5,1,0,0,127.495220021674,1,3
281,2014,25825000,3,102800000,5,3,0,0,270.237190587191,2,3
281,2015,34300000,7,208195000,9,7,0,0,156.025193252105,5,4
281,2016,1.9e+07,4,2.15e+08,10,4,0,0,287.299972408912,4,5
281,2017,38850000,9,317500000,10,10,0,0,539.031957767905,8,5
281,2018,-5400000,7,78590000,5,7,1,0.142857142857143,460.285318276495,5,2
281,2019,1500000,5,159520000,6,5,0,0,217.194847420342,3,3
281,2020,-3350000,3,161800000,7,3,0,0,116.535173160173,3,2
281,2021,-23200000,3,127500000,2,3,0,0,160.610894660895,3,1
289,2009,4575000,3,44600000,6,8,8,1,295.169688541593,3,5
289,2010,3740000,3,28500000,5,7,4,0.571428571428571,219.065498390498,3,3
289,2011,-2e+06,1,27250000,7,2,2,1,12.3846667221667,2,1
289,2012,7725000,3,38300000,4,6,2,0.333333333333333,77.532677045177,2,2
289,2013,11705000,4,31960000,7,4,0,0,291.582730159455,3,3
289,2014,2050000,3,21020000,4,3,0,0,34.7852564102564,0,2
289,2015,9050000,2,64650000,10,2,0,0,226.425165690003,1,6
289,2016,-4230000,4,41900000,7,6,0,0,213.01126513329,4,5
290,2009,0,0,1500000,1,1,1,1,39.1956931956932,1,1
290,2010,730000,1,3500000,2,2,2,1,21.2194444444444,2,0
290,2011,0,0,3750000,3,2,2,1,7.77579365079365,2,1
294,2009,9e+05,1,38300000,13,3,3,1,69.055303030303,0,2
294,2010,57800000,5,37130000,8,6,4,0.666666666666667,273.48562862576,3,2
294,2011,37500000,2,30960000,9,3,2,0.666666666666667,291.601742422524,3,4
294,2012,53475000,7,32060000,5,9,1,0.111111111111111,697.25290761272,4,4
294,2013,24600000,5,54750000,9,6,0,0,204.470091896408,4,2
